0,000	3579243387,633	49,142	3579243436,775	0,110	3579243436,885	1,779	3579243438,664	0,440	3579243439,104	7,409	3579243446,513
3812,000	3579246531,256	39,948	3579246571,204	0,110	3579246571,314	1,801	3579246573,115	0,440	3579246573,555	7,661	3579246581,216
7488,000	3579250006,736	38,038	3579250044,774	0,110	3579250044,884	1,811	3579250046,695	0,440	3579250047,135	7,359	3579250054,494
5110,000	3579252517,708	40,036	3579252557,744	0,110	3579252557,854	1,950	3579252559,805	0,440	3579252560,245	7,660	3579252567,904
7491,000	3579253000,300	39,687	3579253039,987	0,110	3579253040,097	1,790	3579253041,887	0,440	3579253042,327	7,610	3579253049,937
9605,000	3579253595,981	41,992	3579253637,974	0,110	3579253638,084	1,780	3579253639,864	0,440	3579253640,304	7,661	3579253647,965
7824,000	3579254094,988	42,722	3579254137,710	0,110	3579254137,820	1,809	3579254139,630	0,440	3579254140,070	7,311	3579254147,380
7679,000	3579254472,901	45,433	3579254518,334	0,110	3579254518,444	1,710	3579254520,154	0,440	3579254520,594	8,010	3579254528,604
3805,000	3579254934,485	42,093	3579254976,578	0,110	3579254976,688	1,730	3579254978,419	0,439	3579254978,858	7,911	3579254986,768
7881,000	3579255419,785	38,483	3579255458,268	0,110	3579255458,378	1,810	3579255460,188	0,440	3579255460,628	7,511	3579255468,139
7836,000	3579256083,170	44,402	3579256127,572	0,110	3579256127,682	1,740	3579256129,423	0,440	3579256129,863	9,211	3579256139,074
910,000	3579256577,289	43,788	3579256621,077	0,110	3579256621,187	1,733	3579256622,920	0,440	3579256623,360	9,910	3579256633,270
9603,000	3579257253,951	40,130	3579257294,081	0,110	3579257294,191	1,742	3579257295,933	0,440	3579257296,373	7,710	3579257304,083
3797,000	3579257657,056	39,839	3579257696,895	0,110	3579257697,005	1,724	3579257698,730	0,440	3579257699,170	9,062	3579257708,232
9601,000	3579258504,526	37,253	3579258541,779	0,110	3579258541,889	1,884	3579258543,773	0,440	3579258544,213	9,410	3579258553,623
905,000	3579258932,901	40,736	3579258973,637	0,110	3579258973,747	1,843	3579258975,590	0,440	3579258976,030	10,160	3579258986,190
7494,000	3579259557,305	40,092	3579259597,397	0,110	3579259597,507	1,710	3579259599,218	0,440	3579259599,658	8,711	3579259608,369
3799,000	3579262619,438	43,325	3579262662,763	0,110	3579262662,873	1,842	3579262664,715	0,440	3579262665,155
7681,000	3579264544,309	40,149	3579264584,458	0,110	3579264584,568	1,812	3579264586,380	0,440	3579264586,820
3803,000	3579267192,508	42,867	3579267235,375	0,110	3579267235,485	1,835	3579267237,320	0,440	3579267237,760	9,360	3579267247,120
7678,000	3579267763,850	45,149	3579267808,999	0,110	3579267809,109	1,779	3579267810,888	0,440	3579267811,328	8,809	3579267820,137
3794,000	3579268184,527	39,760	3579268224,287	0,110	3579268224,397	1,915	3579268226,312	0,440	3579268226,752	8,760	3579268235,512
3818,000	3579268535,258	39,652	3579268574,910	0,110	3579268575,020	1,823	3579268576,843	0,440	3579268577,283
3820,000	3579268901,684	42,253	3579268943,937	0,110	3579268944,047	1,750	3579268945,797	0,440	3579268946,237	9,310	3579268955,547
9606,000	3579269310,346	39,112	3579269349,458	0,110	3579269349,568	1,841	3579269351,409	0,440	3579269351,849	10,411	3579269362,260
9604,000	3579269754,579	40,172	3579269794,751	0,110	3579269794,861	1,780	3579269796,641	0,440	3579269797,081	8,860	3579269805,941
3808,000	3579270213,367	47,293	3579270260,660	0,110	3579270260,770	1,791	3579270262,561	0,440	3579270263,001	11,101	3579270274,102
7492,000	3579270637,204	41,376	3579270678,580	0,110	3579270678,690	1,863	3579270680,552	0,440	3579270680,992	9,509	3579270690,501
7496,000	3579271134,303	40,628	3579271174,931	0,110	3579271175,041	1,822	3579271176,863	0,440	3579271177,303	10,459	3579271187,762
901,000	3579271867,512	46,062	3579271913,574	0,110	3579271913,684	1,741	3579271915,425	0,440	3579271915,865	9,910	3579271925,775
7684,000	3579272467,637	37,282	3579272504,919	0,110	3579272505,029	1,771	3579272506,800	0,440	3579272507,240	9,110	3579272516,350
9605,000	3579273066,709	34,932	3579273101,642	0,110	3579273101,752	1,871	3579273103,623	0,440	3579273104,063
