0,000	3581395319,485	20,941	3581395340,426	0,110	3581395340,536	1,855	3581395342,391	0,440	3581395342,832	7,410	3581395350,242
7836,000	3581399217,937	42,170	3581399260,107	0,110	3581399260,217	1,774	3581399261,991	0,440	3581399262,431	6,772	3581399269,204
910,000	3581399711,330	38,837	3581399750,167	0,110	3581399750,277	1,810	3581399752,087	0,440	3581399752,527	6,650	3581399759,177
5110,000	3581400664,179	43,889	3581400708,068	0,110	3581400708,178	1,794	3581400709,972	0,440	3581400710,412	6,909	3581400717,321
901,000	3581401508,284	53,058	3581401561,342	0,110	3581401561,452	1,772	3581401563,224	0,440	3581401563,664	7,010	3581401570,674
5868,000	3581402101,048	43,762	3581402144,810	0,110	3581402144,920	1,783	3581402146,704	0,440	3581402147,144	7,061	3581402154,204
3794,000	3581402510,760	39,262	3581402550,022	0,110	3581402550,132	1,540	3581402551,672	0,440	3581402552,112	6,761	3581402558,873
7678,000	3581402954,329	39,722	3581402994,051	0,110	3581402994,161	1,833	3581402995,994	0,440	3581402996,434	7,011	3581403003,445
9605,000	3581403375,788	42,343	3581403418,132	0,110	3581403418,242	1,818	3581403420,060	0,440	3581403420,500	6,760	3581403427,260
3805,000	3581403820,043	41,332	3581403861,375	0,109	3581403861,484	1,790	3581403863,274	0,440	3581403863,714	6,861	3581403870,575
7492,000	3581404348,888	42,362	3581404391,250	0,110	3581404391,360	1,783	3581404393,143	0,440	3581404393,583	7,011	3581404400,594
7881,000	3581404959,074	45,082	3581405004,155	0,110	3581405004,265	1,816	3581405006,081	0,440	3581405006,521	6,911	3581405013,432
905,000	3581406626,235	51,158	3581406677,393	0,110	3581406677,503	1,791	3581406679,294	0,440	3581406679,734	6,760	3581406686,494
3799,000	3581410121,712	48,793	3581410170,505	0,110	3581410170,615	1,783	3581410172,398	0,440	3581410172,838	6,910	3581410179,748
7679,000	3581412483,070	37,025	3581412520,095	0,110	3581412520,205	1,772	3581412521,977	0,440	3581412522,417	6,859	3581412529,276
3820,000	3581413063,772	39,458	3581413103,230	0,110	3581413103,340	1,775	3581413105,115	0,440	3581413105,555	6,819	3581413112,374
9612,000	3581413423,712	34,678	3581413458,390	0,110	3581413458,500	1,799	3581413460,299	0,440	3581413460,739	7,060	3581413467,799
5867,000	3581414128,824	35,572	3581414164,395	0,110	3581414164,505	1,782	3581414166,287	0,440	3581414166,727	7,061	3581414173,788
9604,000	3581414592,610	39,841	3581414632,451	0,110	3581414632,561	1,793	3581414634,354	0,440	3581414634,794	7,111	3581414641,905
3803,000	3581415064,753	40,191	3581415104,944	0,110	3581415105,054	1,773	3581415106,827	0,440	3581415107,267	6,711	3581415113,978
7488,000	3581416891,859	38,999	3581416930,858	0,110	3581416930,968	1,802	3581416932,770	0,440	3581416933,210	7,100	3581416940,310
3818,000	3581417375,930	37,411	3581417413,341	0,110	3581417413,451	1,804	3581417415,255	0,440	3581417415,695	7,011	3581417422,706
3793,000	3581418040,684	37,783	3581418078,467	0,110	3581418078,577	1,813	3581418080,390	0,440	3581418080,830	7,011	3581418087,841
1867,000	3581418961,540	39,483	3581419001,023	0,110	3581419001,133	1,782	3581419002,915	0,440	3581419003,355	6,821	3581419010,176
9606,000	3581419699,752	38,183	3581419737,935	0,110	3581419738,045	1,885	3581419739,930	0,440	3581419740,370	6,859	3581419747,229
9603,000	3581420252,289	38,018	3581420290,307	0,110	3581420290,417	1,812	3581420292,229	0,440	3581420292,669	6,809	3581420299,478
7491,000	3581421009,223	43,152	3581421052,375	0,110	3581421052,485	1,822	3581421054,307	0,440	3581421054,747	6,961	3581421061,708
901,000	3581422260,810	40,682	3581422301,492	0,110	3581422301,602	1,812	3581422303,414	0,440	3581422303,854	6,810	3581422310,664
9605,000	3581423013,369	50,823	3581423064,192	0,110	3581423064,302	1,794	3581423066,096	0,440	3581423066,536	7,061	3581423073,597
3812,000	3581423459,110	43,107	3581423502,217	0,110	3581423502,327	1,762	3581423504,089	0,440	3581423504,529	6,810	3581423511,339
7681,000	3581423990,248	47,557	3581424037,805	0,110	3581424037,915	1,894	3581424039,809	0,440	3581424040,249	6,810	3581424047,059
7684,000	3581424328,196	36,588	3581424364,784	0,110	3581424364,894	1,790	3581424366,684	0,440	3581424367,124	6,959	3581424374,083
7496,000	3581424830,490	40,452	3581424870,942	0,110	3581424871,052	1,801	3581424872,853	0,440	3581424873,293	6,960	3581424880,253
7494,000	3581425857,894	44,832	3581425902,727	0,110	3581425902,837	1,760	3581425904,597	0,440	3581425905,037	6,910	3581425911,947
9601,000	3581426760,057	41,571	3581426801,628	0,110	3581426801,738	1,802	3581426803,540	0,440	3581426803,980	6,861	3581426810,841
7836,000	3581427471,366	44,498	3581427515,864	0,110	3581427515,974	1,792	3581427517,766	0,440	3581427518,206	6,910	3581427525,116
3797,000	3581427928,149	44,411	3581427972,560	0,110	3581427972,670	1,775	3581427974,446	0,440	3581427974,886	7,061	3581427981,946
3808,000	3581428969,284	47,293	3581429016,577	0,110	3581429016,687	1,706	3581429018,393	0,440	3581429018,833	6,910	3581429025,743
