0,000	3580185418,805	44,906	3580185463,711	0,110	3580185463,821	1,792	3580185465,613	0,440	3580185466,053	5,958	3580185472,011
5110,000	3580186036,841	46,322	3580186083,162	0,110	3580186083,272	1,741	3580186085,013	0,440	3580186085,454	6,959	3580186092,413
1867,000	3580187329,213	40,737	3580187369,950	0,110	3580187370,060	1,903	3580187371,963	0,440	3580187372,403
910,000	3580187780,319	45,501	3580187825,820	0,110	3580187825,930	1,784	3580187827,714	0,440	3580187828,154	6,204	3580187834,359
7492,000	3580188323,264	42,916	3580188366,180	0,110	3580188366,290	1,915	3580188368,205	0,441	3580188368,646	6,774	3580188375,419
7496,000	3580188955,589	38,189	3580188993,777	0,110	3580188993,887	1,870	3580188995,758	0,440	3580188996,198	6,511	3580189002,708
7494,000	3580189468,875	38,652	3580189507,527	0,110	3580189507,637	1,840	3580189509,477	0,440	3580189509,917	6,560	3580189516,477
905,000	3580190052,654	51,112	3580190103,766	0,110	3580190103,876	1,780	3580190105,657	0,440	3580190106,097	6,260	3580190112,356
7684,000	3580191675,472	36,512	3580191711,983	0,110	3580191712,093	1,881	3580191713,974	0,440	3580191714,414	6,411	3580191720,825
7681,000	3580192806,891	44,992	3580192851,883	0,110	3580192851,993	1,789	3580192853,782	0,440	3580192854,222	6,301	3580192860,523
3805,000	3580193573,037	40,732	3580193613,769	0,110	3580193613,879	1,781	3580193615,660	0,440	3580193616,100	6,360	3580193622,460
3799,000	3580195765,180	41,289	3580195806,469	0,110	3580195806,579	1,839	3580195808,418	0,440	3580195808,858	6,660	3580195815,518
9606,000	3580199471,641	38,128	3580199509,769	0,110	3580199509,879	1,830	3580199511,709	0,440	3580199512,149	6,459	3580199518,608
9601,000	3580200259,788	37,992	3580200297,780	0,110	3580200297,890	1,840	3580200299,730	0,440	3580200300,170	6,620	3580200306,790
3820,000	3580202353,130	34,531	3580202387,661	0,110	3580202387,771	1,801	3580202389,572	0,440	3580202390,012	6,221	3580202396,233
9605,000	3580203392,701	39,857	3580203432,558	0,110	3580203432,668	1,800	3580203434,468	0,440	3580203434,908	6,360	3580203441,268
3818,000	3580204072,382	40,482	3580204112,864	0,110	3580204112,974	1,760	3580204114,734	0,440	3580204115,174	6,361	3580204121,535
7836,000	3580204624,991	44,252	3580204669,243	0,110	3580204669,353	1,800	3580204671,153	0,440	3580204671,594	6,561	3580204678,154
901,000	3580205847,596	43,442	3580205891,038	0,110	3580205891,148	1,710	3580205892,859	0,440	3580205893,299	6,660	3580205899,958
7488,000	3580206322,398	41,154	3580206363,552	0,110	3580206363,662	1,860	3580206365,522	0,440	3580206365,962	6,709	3580206372,671
3812,000	3580206881,005	44,038	3580206925,043	0,110	3580206925,153	1,729	3580206926,882	0,440	3580206927,322	6,610	3580206933,932
7824,000	3580207630,745	33,011	3580207663,757	0,110	3580207663,867	1,833	3580207665,700	0,440	3580207666,140	6,361	3580207672,501
7679,000	3580209278,572	46,533	3580209325,105	0,110	3580209325,215	1,760	3580209326,975	0,440	3580209327,415	6,411	3580209333,826
3793,000	3580209860,750	43,357	3580209904,107	0,110	3580209904,217	1,810	3580209906,027	0,440	3580209906,467	6,410	3580209912,877
7678,000	3580210733,989	40,857	3580210774,846	0,110	3580210774,956	1,820	3580210776,776	0,440	3580210777,216	6,360	3580210783,576
3794,000	3580211921,958	38,712	3580211960,669	0,110	3580211960,779	1,789	3580211962,569	0,440	3580211963,009	6,511	3580211969,519
7496,000	3580212404,802	37,752	3580212442,554	0,110	3580212442,664	1,770	3580212444,434	0,440	3580212444,874	6,311	3580212451,184
7491,000	3580214741,221	41,021	3580214782,243	0,110	3580214782,353	1,810	3580214784,163	0,440	3580214784,603	6,761	3580214791,363
7881,000	3580215164,644	37,032	3580215201,676	0,110	3580215201,786	1,800	3580215203,586	0,440	3580215204,026	6,461	3580215210,486
3808,000	3580215731,413	50,692	3580215782,106	0,110	3580215782,216	1,740	3580215783,956	0,440	3580215784,396	6,661	3580215791,056
7492,000	3580216111,163	39,422	3580216150,585	0,110	3580216150,695	1,830	3580216152,526	0,440	3580216152,966	6,461	3580216159,426
9604,000	3580216499,694	38,792	3580216538,486	0,110	3580216538,596	1,790	3580216540,386	0,440	3580216540,826	6,660	3580216547,486
3799,000	3580217258,208	42,297	3580217300,505	0,110	3580217300,615	1,890	3580217302,505	0,440	3580217302,945	6,460	3580217309,405
3803,000	3580217759,964	45,338	3580217805,302	0,110	3580217805,412	1,760	3580217807,172	0,440	3580217807,612	6,510	3580217814,122
5110,000	3580218459,153	51,742	3580218510,895	0,110	3580218511,005	1,730	3580218512,735	0,440	3580218513,175	6,410	3580218519,585
7494,000	3580220717,724	40,393	3580220758,117	0,110	3580220758,227	1,800	3580220760,027	0,440	3580220760,467	6,709	3580220767,176
910,000	3580221210,885	39,237	3580221250,122	0,110	3580221250,232	1,860	3580221252,092	0,440	3580221252,532	6,610	3580221259,142
3805,000	3580222737,958	41,822	3580222779,780	0,110	3580222779,890	1,780	3580222781,670	0,440	3580222782,110	6,710	3580222788,820
9605,000	3580223160,020	39,803	3580223199,823	0,110	3580223199,933	1,850	3580223201,783	0,440	3580223202,223	6,710	3580223208,933
7681,000	3580223749,851	42,182	3580223792,033	0,110	3580223792,143	1,770	3580223793,913	0,440	3580223794,353	6,610	3580223800,963
901,000	3580224250,983	38,954	3580224289,937	0,110	3580224290,047	1,740	3580224291,787	0,440	3580224292,227	6,659	3580224298,886
1867,000	3580225166,946	37,498	3580225204,444	0,110	3580225204,554	1,780	3580225206,334	0,440	3580225206,774	6,910	3580225213,684
7684,000	3580225494,648	36,202	3580225530,849	0,110	3580225530,959	1,800	3580225532,759	0,440	3580225533,199	6,871	3580225540,070
9601,000	3580225944,523	38,222	3580225982,744	0,110	3580225982,854	1,729	3580225984,584	0,440	3580225985,024	6,511	3580225991,534
7836,000	3580226486,031	45,163	3580226531,193	0,110	3580226531,303	1,810	3580226533,113	0,440	3580226533,553	6,611	3580226540,164
