2/08/2017	0:57:27	<ExpectedYield><10548>		904004	0	0
2/08/2017	0:57:27	<CowId><3793>		904144	0	0
2/08/2017	0:58:37	<Milking><1>		973951	0	0
2/08/2017	0:58:37	<Cup><2><1>		974071	0	0
2/08/2017	0:58:46	<Cup><3><1>		982491	0	0
2/08/2017	1:01:39	<Cup><2><0>		1156143	0	0
2/08/2017	1:03:13	<Cup><3><0>		1249832	0	0
2/08/2017	1:03:13	<Milking><0>		1249962	0	0
2/08/2017	1:03:13	<CurrentYield><8640>		1250173	0	0
2/08/2017	1:03:14	<Valve><5><1>		1250324	0	0
2/08/2017	1:03:15	<Valve><5><0>		1252002	0	0
2/08/2017	1:03:15	<Valve><6><1>		1252142	0	0
2/08/2017	1:03:16	<Valve><2><1>		1252282	0	0
2/08/2017	1:03:22	<Valve><2><0>		1258942	0	0
2/08/2017	1:03:22	<Valve><6><0>		1259082	0	0
2/08/2017	1:03:23	<Pump><1>		1259453	0	0
2/08/2017	1:03:33	<Valve><1><1>	SampleHNS	0	0	1
2/08/2017	1:03:42	<Pump><0>		9780	0	1
2/08/2017	1:03:42	<Valve><1><0>		9920	0	1
2/08/2017	1:03:43	<Valve><2><1>		10060	0	1
2/08/2017	1:03:49	<Valve><2><0>		16825	0	1
2/08/2017	1:03:50	<Pump><1>		17255	0	1
2/08/2017	1:04:00	<Pump><0>		27956	0	1
2/08/2017	1:04:01	<Valve><6><1>		28119	0	1
2/08/2017	1:04:01	<Valve><1><1>		28259	0	1
2/08/2017	1:04:01	<Valve><5><1>		28400	0	1
2/08/2017	1:04:09	<Valve><6><0>		36193	0	1
2/08/2017	1:04:09	<Valve><5><0>		36333	0	1
2/08/2017	1:04:09	<Valve><1><0>		36473	0	1
2/08/2017	1:04:09	<Valve><6><1>		36613	0	1
2/08/2017	1:04:09	<Valve><2><1>		36753	0	1
2/08/2017	1:04:09	<Valve><4><1>	PumpMilk	36893	1	1
2/08/2017	1:04:34	<Valve><4><0>		61190	0	0
