3793,000	3584473412,646	36,903	3584473449,549	0,110	3584473449,659	1,731	3584473451,390	0,440	3584473451,830	6,306	3584473458,135
905,000	3584474100,026	38,433	3584474138,458	0,112	3584474138,571	1,666	3584474140,237	0,457	3584474140,694	6,345	3584474147,038
9606,000	3584474605,548	37,557	3584474643,105	0,110	3584474643,215	1,683	3584474644,898	0,440	3584474645,338	6,513	3584474651,851
5869,000	3584475437,101	38,684	3584475475,785	0,110	3584475475,895	1,713	3584475477,608	0,440	3584475478,048	6,502	3584475484,550
1867,000	3584476410,495	36,357	3584476446,852	0,110	3584476446,962	1,810	3584476448,772	0,443	3584476449,215	6,404	3584476455,618
3805,000	3584476799,046	38,877	3584476837,923	0,110	3584476838,033	1,852	3584476839,885	0,440	3584476840,325	6,711	3584476847,036
9605,000	3584477232,492	41,009	3584477273,501	0,110	3584477273,611	1,743	3584477275,354	0,440	3584477275,794	6,661	3584477282,455
7679,000	3584477593,596	38,692	3584477632,288	0,110	3584477632,398	1,740	3584477634,138	0,440	3584477634,578	6,512	3584477641,090
901,000	3584478029,142	39,164	3584478068,306	0,110	3584478068,416	1,750	3584478070,166	0,440	3584478070,606	6,615	3584478077,221
9612,000	3584478456,335	36,898	3584478493,233	0,110	3584478493,343	1,749	3584478495,092	0,440	3584478495,532	6,654	3584478502,186
5867,000	3584480004,505	36,277	3584480040,782	0,110	3584480040,892	1,749	3584480042,641	0,440	3584480043,082	6,612	3584480049,694
3808,000	3584480449,272	37,227	3584480486,499	0,110	3584480486,609	1,722	3584480488,331	0,440	3584480488,771	6,461	3584480495,232
7678,000	3584481420,298	38,680	3584481458,978	0,110	3584481459,088	1,680	3584481460,768	0,440	3584481461,208	6,463	3584481467,671
3797,000	3584482272,934	35,464	3584482308,397	0,110	3584482308,507	1,702	3584482310,209	0,440	3584482310,649	6,610	3584482317,259
3799,000	3584485091,329	42,535	3584485133,864	0,110	3584485133,974	1,703	3584485135,677	0,440	3584485136,117	6,461	3584485142,578
9603,000	3584487353,401	40,725	3584487394,126	0,110	3584487394,236	1,790	3584487396,026	0,440	3584487396,466	6,563	3584487403,029
7494,000	3584488015,642	38,088	3584488053,730	0,110	3584488053,840	1,720	3584488055,560	0,441	3584488056,001	6,614	3584488062,614
7824,000	3584489390,540	33,871	3584489424,412	0,110	3584489424,522	1,690	3584489426,212	0,440	3584489426,652	6,611	3584489433,263
5110,000	3584490224,630	37,086	3584490261,715	0,110	3584490261,825	1,880	3584490263,706	0,440	3584490264,146	6,754	3584490270,899
3820,000	3584490558,326	37,856	3584490596,182	0,110	3584490596,292	1,731	3584490598,023	0,440	3584490598,463	6,952	3584490605,414
3803,000	3584491976,897	50,903	3584492027,800	0,110	3584492027,910	1,801	3584492029,711	0,440	3584492030,151	6,950	3584492037,101
9601,000	3584492742,278	40,672	3584492782,950	0,110	3584492783,060	1,711	3584492784,771	0,440	3584492785,211	6,656	3584492791,867
3818,000	3584496394,173	41,383	3584496435,556	0,110	3584496435,666	1,750	3584496437,416	0,440	3584496437,856	6,463	3584496444,319
7491,000	3584497088,888	42,451	3584497131,339	0,110	3584497131,449	1,750	3584497133,199	0,440	3584497133,639	6,561	3584497140,200
7681,000	3584497546,926	42,041	3584497588,967	0,110	3584497589,077	1,791	3584497590,868	0,440	3584497591,308	6,560	3584497597,868
7836,000	3584498014,783	43,625	3584498058,408	0,110	3584498058,518	1,842	3584498060,360	0,440	3584498060,800	6,461	3584498067,261
7492,000	3584498461,282	45,831	3584498507,113	0,110	3584498507,223	1,863	3584498509,086	0,440	3584498509,526	6,412	3584498515,938
901,000	3584499068,333	39,308	3584499107,641	0,110	3584499107,751	1,781	3584499109,532	0,440	3584499109,972	6,363	3584499116,335
5867,000	3584499610,702	37,244	3584499647,946	0,110	3584499648,056	1,750	3584499649,806	0,440	3584499650,246	6,561	3584499656,807
7488,000	3584500102,047	40,652	3584500142,699	0,110	3584500142,809	1,860	3584500144,670	0,440	3584500145,110	6,520	3584500151,629
9604,000	3584500530,104	39,336	3584500569,440	0,110	3584500569,550	1,793	3584500571,343	0,440	3584500571,783	6,359	3584500578,142
9605,000	3584500959,838	41,473	3584501001,311	0,110	3584501001,421	1,840	3584501003,261	0,440	3584501003,701	6,364	3584501010,065
3812,000	3584501421,436	41,265	3584501462,701	0,110	3584501462,811	1,722	3584501464,532	0,448	3584501464,980	6,507	3584501471,488
3794,000	3584501965,774	43,287	3584502009,061	0,110	3584502009,171	1,863	3584502011,034	0,441	3584502011,475	6,576	3584502018,051
7496,000	3584502618,737	48,237	3584502666,973	0,110	3584502667,083	1,830	3584502668,913	0,440	3584502669,353	6,663	3584502676,016
5868,000	3584503275,828	34,924	3584503310,753	0,110	3584503310,863	1,830	3584503312,693	0,440	3584503313,133	6,561	3584503319,693
7679,000	3584503591,485	36,856	3584503628,340	0,110	3584503628,450	1,860	3584503630,311	0,440	3584503630,751	6,553	3584503637,303
9606,000	3584504037,133	38,144	3584504075,277	0,110	3584504075,387	1,830	3584504077,217	0,440	3584504077,657	6,514	3584504084,171
7684,000	3584504429,454	39,111	3584504468,565	0,110	3584504468,675	1,820	3584504470,496	0,440	3584504470,936	6,504	3584504477,439
9612,000	3584504957,896	37,525	3584504995,421	0,110	3584504995,531	1,820	3584504997,351	0,440	3584504997,791	6,753	3584505004,544
3793,000	3584507066,054	42,142	3584507108,196	0,110	3584507108,306	1,931	3584507110,238	0,440	3584507110,678	6,557	3584507117,234
7824,000	3584507466,189	36,435	3584507502,624	0,110	3584507502,734	1,870	3584507504,604	0,440	3584507505,044	6,501	3584507511,545
7678,000	3584507916,904	38,725	3584507955,629	0,110	3584507955,739	1,780	3584507957,519	0,440	3584507957,959	6,410	3584507964,369
3805,000	3584508299,431	40,371	3584508339,802	0,110	3584508339,912	1,820	3584508341,733	0,440	3584508342,173	6,558	3584508348,730
910,000	3584508972,125	39,827	3584509011,952	0,110	3584509012,062	1,740	3584509013,802	0,440	3584509014,242	6,311	3584509020,553
3799,000	3584509465,100	41,571	3584509506,671	0,110	3584509506,781	1,800	3584509508,581	0,440	3584509509,021	6,703	3584509515,724
5869,000	3584511316,351	36,175	3584511352,525	0,110	3584511352,635	1,843	3584511354,478	0,440	3584511354,918	6,507	3584511361,425
3808,000	3584511846,424	43,358	3584511889,782	0,110	3584511889,892	1,803	3584511891,695	0,440	3584511892,135	6,510	3584511898,645
905,000	3584514429,337	45,473	3584514474,809	0,110	3584514474,919	1,801	3584514476,721	0,440	3584514477,161	6,761	3584514483,921
7881,000	3584514936,045	47,051	3584514983,096	0,110	3584514983,206	1,730	3584514984,936	0,440	3584514985,376	6,465	3584514991,841
3803,000	3584515461,276	38,341	3584515499,617	0,110	3584515499,727	1,832	3584515501,559	0,440	3584515501,999	6,762	3584515508,761
9601,000	3584518911,731	39,544	3584518951,275	0,110	3584518951,385	1,852	3584518953,238	0,440	3584518953,678	6,911	3584518960,588
7494,000	3584519431,158	38,482	3584519469,640	0,110	3584519469,750	1,811	3584519471,561	0,440	3584519472,001	6,760	3584519478,761
5867,000	3584520320,756	36,149	3584520356,905	0,110	3584520357,015	1,790	3584520358,805	0,440	3584520359,245	6,563	3584520365,808
9605,000	3584522400,099	33,746	3584522433,846	0,110	3584522433,956	1,741	3584522435,697	0,440	3584522436,137	6,304	3584522442,440
7492,000	3584522819,986	38,051	3584522858,038	0,110	3584522858,148	1,761	3584522859,909	0,439	3584522860,348	6,452	3584522866,800
1867,000	3584523802,099	36,284	3584523838,383	0,110	3584523838,493	1,851	3584523840,344	0,440	3584523840,784	6,416	3584523847,200
3820,000	3584524536,417	37,073	3584524573,490	0,110	3584524573,600	1,820	3584524575,420	0,440	3584524575,860	6,511	3584524582,371
7836,000	3584524993,420	39,266	3584525032,686	0,110	3584525032,796	1,840	3584525034,636	0,440	3584525035,076	6,466	3584525041,542
9603,000	3584527669,646	39,316	3584527708,962	0,110	3584527709,072	1,830	3584527710,902	0,440	3584527711,342	6,757	3584527718,099
3812,000	3584528055,601	38,465	3584528094,066	0,110	3584528094,176	1,761	3584528095,937	0,440	3584528096,377	6,361	3584528102,738
3818,000	3584528617,230	38,691	3584528655,921	0,110	3584528656,031	1,790	3584528657,821	0,440	3584528658,261	6,512	3584528664,773
7678,000	3584533633,666	34,991	3584533668,657	0,110	3584533668,767	1,811	3584533670,577	0,440	3584533671,017	6,610	3584533677,628
3794,000	3584534060,727	36,556	3584534097,283	0,110	3584534097,393	1,841	3584534099,234	0,440	3584534099,674	6,512	3584534106,186
7679,000	3584534428,108	40,032	3584534468,140	0,110	3584534468,250	1,809	3584534470,059	0,440	3584534470,499	6,764	3584534477,263
7488,000	3584535116,469	39,256	3584535155,725	0,110	3584535155,835	1,813	3584535157,648	0,440	3584535158,088	6,606	3584535164,694
901,000	3584535724,159	46,784	3584535770,942	0,110	3584535771,053	1,821	3584535772,874	0,440	3584535773,314	6,516	3584535779,829
7491,000	3584536240,018	40,465	3584536280,483	0,110	3584536280,593	1,850	3584536282,444	0,440	3584536282,884	6,712	3584536289,595
3797,000	3584536751,043	43,363	3584536794,407	0,109	3584536794,516	1,800	3584536796,316	0,441	3584536796,757	6,707	3584536803,464
9606,000	3584537157,898	39,036	3584537196,934	0,110	3584537197,044	1,840	3584537198,884	0,440	3584537199,324	6,703	3584537206,027
5110,000	3584537891,602	39,499	3584537931,101	0,110	3584537931,211	1,833	3584537933,044	0,440	3584537933,484	6,606	3584537940,090
7496,000	3584538367,921	40,726	3584538408,647	0,110	3584538408,757	1,890	3584538410,647	0,440	3584538411,087	6,458	3584538417,545
3799,000	3584538724,304	42,466	3584538766,770	0,110	3584538766,880	1,782	3584538768,662	0,440	3584538769,102	6,607	3584538775,709
