7492,000	3578485449,269	40,273	3578485489,542	0,110	3578485489,652	1,780	3578485491,433	0,440	3578485491,873	6,461	3578485498,333
3805,000	3578485940,012	42,612	3578485982,625	0,110	3578485982,735	1,868	3578485984,603	0,439	3578485985,042	6,464	3578485991,506
9604,000	3578486464,129	40,967	3578486505,096	0,110	3578486505,206	1,820	3578486507,026	0,440	3578486507,466	6,508	3578486513,974
3808,000	3578487011,342	47,515	3578487058,857	0,110	3578487058,967	1,830	3578487060,797	0,440	3578487061,237	6,411	3578487067,648
7488,000	3578489222,067	36,822	3578489258,888	0,110	3578489258,998	1,811	3578489260,809	0,440	3578489261,249	6,261	3578489267,510
9606,000	3578489761,214	38,402	3578489799,616	0,110	3578489799,726	1,800	3578489801,527	0,440	3578489801,967	6,361	3578489808,327
3797,000	3578490203,175	42,732	3578490245,907	0,110	3578490246,017	1,790	3578490247,807	0,440	3578490248,247	6,360	3578490254,607
3794,000	3578490850,606	39,573	3578490890,179	0,110	3578490890,289	1,890	3578490892,180	0,440	3578490892,620	6,260	3578490898,879
3799,000	3578491300,499	47,102	3578491347,601	0,110	3578491347,711	1,830	3578491349,541	0,440	3578491349,981	6,409	3578491356,390
3818,000	3578491624,618	38,648	3578491663,266	0,110	3578491663,376	1,850	3578491665,226	0,440	3578491665,666	6,409	3578491672,075
1867,000	3578492582,452	37,052	3578492619,504	0,110	3578492619,614	1,790	3578492621,404	0,440	3578492621,844	6,357	3578492628,201
9605,000	3578493068,321	42,063	3578493110,384	0,111	3578493110,495	1,830	3578493112,325	0,440	3578493112,765	6,460	3578493119,225
3820,000	3578493483,885	42,261	3578493526,146	0,110	3578493526,256	1,890	3578493528,146	0,440	3578493528,586	6,311	3578493534,897
901,000	3578493957,669	39,902	3578493997,571	0,110	3578493997,681	1,830	3578493999,511	0,440	3578493999,951	6,411	3578494006,362
3812,000	3578495236,910	37,858	3578495274,768	0,110	3578495274,878	1,830	3578495276,708	0,440	3578495277,148	6,560	3578495283,708
9601,000	3578495691,149	38,088	3578495729,237	0,110	3578495729,347	1,830	3578495731,177	0,440	3578495731,617	6,560	3578495738,177
7491,000	3578496789,480	38,242	3578496827,722	0,110	3578496827,832	1,870	3578496829,702	0,440	3578496830,142	6,411	3578496836,553
905,000	3578497466,897	42,701	3578497509,598	0,110	3578497509,708	1,830	3578497511,538	0,440	3578497511,978	6,411	3578497518,389
7684,000	3578497899,666	45,503	3578497945,169	0,110	3578497945,279	1,870	3578497947,149	0,440	3578497947,589	6,411	3578497954,000
7824,000	3578498376,412	41,252	3578498417,664	0,110	3578498417,774	1,850	3578498419,624	0,440	3578498420,064	6,461	3578498426,525
7833,000	3578499540,063	44,593	3578499584,657	0,110	3578499584,767	1,810	3578499586,577	0,440	3578499587,017	6,360	3578499593,376
3803,000	3578500063,054	41,142	3578500104,197	0,110	3578500104,307	1,850	3578500106,157	0,440	3578500106,597	6,311	3578500112,907
9613,000	3578500877,329	38,232	3578500915,561	0,110	3578500915,671	1,819	3578500917,490	0,440	3578500917,930	6,461	3578500924,391
7678,000	3578503356,305	36,468	3578503392,773	0,110	3578503392,883	1,850	3578503394,733	0,440	3578503395,173	6,609	3578503401,782
910,000	3578503955,157	43,428	3578503998,585	0,110	3578503998,695	1,910	3578504000,605	0,440	3578504001,045	6,400	3578504007,445
7679,000	3578504438,588	41,458	3578504480,046	0,110	3578504480,156	1,770	3578504481,926	0,440	3578504482,366	6,459	3578504488,825
9603,000	3578505016,455	38,748	3578505055,203	0,110	3578505055,313	1,830	3578505057,143	0,440	3578505057,583	6,459	3578505064,042
