8/06/2017	17:58:40	<Cup><3><0>		206499402	0	0
8/06/2017	17:59:59	<Cup><1><0>		206578511	0	0
8/06/2017	18:00:03	<Cup><4><0>		206582117	0	0
8/06/2017	18:01:09	<Cup><2><0>		206648868	0	0
8/06/2017	18:01:09	<Milking><0>		206648998	0	0
8/06/2017	18:01:10	<CurrentYield><10550>		206649218	0	0
8/06/2017	18:01:10	<Valve><5><1>		206649358	0	0
8/06/2017	18:01:11	<Valve><5><0>		206651032	0	0
8/06/2017	18:01:12	<Valve><6><1>		206651172	0	0
8/06/2017	18:01:12	<Valve><2><1>		206651312	0	0
8/06/2017	18:01:18	<Valve><2><0>		206658036	0	0
8/06/2017	18:01:19	<Valve><6><0>		206658176	0	0
8/06/2017	18:01:19	<Pump><1>		206658466	0	0
8/06/2017	18:01:31	<Valve><1><1>	SampleHNS	0	0	1
8/06/2017	18:01:37	<ExpectedYield><12279>	SampleHNS	0	0	1
8/06/2017	18:01:37	<CowId><3820>	SampleHNS	0	0	1
8/06/2017	18:01:41	<Pump><0>		3845	0	1
8/06/2017	18:01:41	<Valve><1><0>		3985	0	1
8/06/2017	18:01:41	<Valve><2><1>		4125	0	1
8/06/2017	18:01:48	<Valve><2><0>		10931	0	1
8/06/2017	18:01:48	<Pump><1>		11405	0	1
8/06/2017	18:02:01	<Pump><0>		23790	0	1
8/06/2017	18:02:01	<Valve><6><1>		23965	0	1
8/06/2017	18:02:01	<Valve><1><1>		24106	0	1
8/06/2017	18:02:01	<Valve><5><1>		24246	0	1
8/06/2017	18:02:09	<Valve><6><0>		32037	0	1
8/06/2017	18:02:09	<Valve><5><0>		32177	0	1
8/06/2017	18:02:09	<Valve><1><0>		32317	0	1
8/06/2017	18:02:10	<Valve><6><1>		32457	0	1
8/06/2017	18:02:10	<Valve><2><1>		32597	0	1
8/06/2017	18:02:10	<Valve><4><1>	PumpMilk	32737	1	1
8/06/2017	18:02:34	<Valve><4><0>		57059	0	0
8/06/2017	18:02:34	<Valve><5><1>		57199	0	0
8/06/2017	18:02:34	<Pump><1>		57299	0	0
8/06/2017	18:02:37	<Pump><0>		59839	0	0
8/06/2017	18:02:59	<Valve><5><0>		82038	0	0
8/06/2017	18:02:59	<Valve><6><0>		82178	0	0
8/06/2017	18:02:59	<Valve><2><0>		82318	0	0
8/06/2017	18:03:01	<Milking><1>		83645	0	0
8/06/2017	18:03:01	<Cup><1><1>		83765	0	0
8/06/2017	18:03:01	<Valve><5><1>		84050	0	0
8/06/2017	18:03:06	<Valve><5><0>		89023	0	0
8/06/2017	18:03:06	<Valve><6><1>		89163	0	0
8/06/2017	18:03:06	<Valve><2><1>		89303	0	0
8/06/2017	18:03:12	<Cup><2><1>		95294	0	0
8/06/2017	18:03:22	<Cup><3><1>		104920	0	0
8/06/2017	18:03:25	<Valve><3><1>		107929	0	0
8/06/2017	18:03:29	<Valve><3><0>		111886	0	0
8/06/2017	18:03:29	<Valve><4><1>		112026	0	0
8/06/2017	18:03:33	<Cup><4><1>		115554	0	0
8/06/2017	18:03:33	<Valve><4><0>		115877	0	0
8/06/2017	18:03:33	<Valve><6><0>		116017	0	0
8/06/2017	18:03:33	<Valve><2><0>		116157	0	0
8/06/2017	18:03:37	<Valve><5><1>		119894	0	0
8/06/2017	18:03:42	<Valve><5><0>		124895	0	0
8/06/2017	18:05:59	<Cup><3><0>		262125	0	0
8/06/2017	18:06:42	<Cup><4><0>		304814	0	0
8/06/2017	18:06:42	<Cup><1><0>		304988	0	0
8/06/2017	18:07:16	<Cup><2><0>		338688	0	0
8/06/2017	18:07:16	<Milking><0>		338818	0	0
8/06/2017	18:07:16	<CurrentYield><12860>		339038	0	0
8/06/2017	18:07:16	<Valve><5><1>		339178	0	0
8/06/2017	18:07:18	<Valve><5><0>		340849	0	0
8/06/2017	18:07:18	<Valve><6><1>		340989	0	0
8/06/2017	18:07:18	<Valve><2><1>		341129	0	0
8/06/2017	18:07:25	<Valve><2><0>		347878	0	0
8/06/2017	18:07:25	<Valve><6><0>		348018	0	0
8/06/2017	18:07:25	<Pump><1>		348336	0	0
8/06/2017	18:07:38	<ExpectedYield><11629>		360876	0	0
8/06/2017	18:07:38	<CowId><7496>		361016	0	0
8/06/2017	18:07:40	<Valve><1><1>	SampleHNS	0	0	1
8/06/2017	18:07:50	<Pump><0>		9862	0	1
8/06/2017	18:07:50	<Valve><1><0>		10002	0	1
8/06/2017	18:07:50	<Valve><2><1>		10142	0	1
8/06/2017	18:07:57	<Valve><2><0>		16838	0	1
8/06/2017	18:07:57	<Pump><1>		17245	0	1
8/06/2017	18:08:12	<Pump><0>		32264	0	1
8/06/2017	18:08:12	<Valve><6><1>		32440	0	1
8/06/2017	18:08:13	<Valve><1><1>		32580	0	1
8/06/2017	18:08:13	<Valve><5><1>		32720	0	1
8/06/2017	18:08:20	<Valve><6><0>		40515	0	1
8/06/2017	18:08:21	<Valve><5><0>		40655	0	1
8/06/2017	18:08:21	<Valve><1><0>		40795	0	1
8/06/2017	18:08:21	<Valve><6><1>		40935	0	1
8/06/2017	18:08:21	<Valve><2><1>		41075	0	1
8/06/2017	18:08:21	<Valve><4><1>	PumpMilk	41215	1	1
8/06/2017	18:08:46	<Valve><4><0>		65560	0	0
8/06/2017	18:08:46	<Valve><5><1>		65700	0	0
8/06/2017	18:08:46	<Pump><1>		65800	0	0
8/06/2017	18:08:48	<Pump><0>		67831	0	0
8/06/2017	18:09:06	<Milking><1>		85878	0	0
8/06/2017	18:09:06	<Cup><1><1>		85998	0	0
8/06/2017	18:09:10	<Valve><5><0>		90519	0	0
8/06/2017	18:09:16	<Cup><2><1>		96253	0	0
8/06/2017	18:09:26	<Cup><3><1>		105702	0	0
8/06/2017	18:09:31	<Valve><3><1>		110596	0	0
8/06/2017	18:09:34	<Valve><3><0>		114548	0	0
8/06/2017	18:09:35	<Valve><4><1>		114688	0	0
8/06/2017	18:09:35	<Cup><4><1>		115088	0	0
8/06/2017	18:09:38	<Valve><4><0>		118555	0	0
8/06/2017	18:09:39	<Valve><6><0>		118695	0	0
8/06/2017	18:09:39	<Valve><2><0>		118836	0	0
8/06/2017	18:09:42	<Valve><5><1>		122542	0	0
8/06/2017	18:09:48	<Valve><5><0>		127592	0	0
8/06/2017	18:13:51	<Cup><3><0>		371074	0	0
8/06/2017	18:14:21	<Cup><1><0>		401222	0	0
8/06/2017	18:14:30	<Cup><4><0>		410494	0	0
8/06/2017	18:15:54	<Cup><2><0>		493748	0	0
8/06/2017	18:15:54	<Milking><0>		493878	0	0
8/06/2017	18:15:54	<CurrentYield><14270>		494098	0	0
8/06/2017	18:15:54	<Valve><5><1>		494238	0	0
8/06/2017	18:15:56	<Valve><5><0>		495909	0	0
8/06/2017	18:15:56	<Valve><6><1>		496049	0	0
8/06/2017	18:15:56	<Valve><2><1>		496189	0	0
8/06/2017	18:16:03	<Valve><2><0>		502834	0	0
8/06/2017	18:16:03	<Valve><6><0>		502974	0	0
8/06/2017	18:16:03	<Pump><1>		503333	0	0
8/06/2017	18:16:20	<Valve><1><1>	SampleHNS	0	0	1
8/06/2017	18:16:30	<Pump><0>		9772	0	1
8/06/2017	18:16:30	<Valve><1><0>		9912	0	1
8/06/2017	18:16:30	<Valve><2><1>		10052	0	1
8/06/2017	18:16:37	<Valve><2><0>		16804	0	1
8/06/2017	18:16:37	<Pump><1>		17226	0	1
8/06/2017	18:16:54	<Pump><0>		33684	0	1
8/06/2017	18:16:54	<Valve><6><1>		33862	0	1
8/06/2017	18:16:54	<Valve><1><1>		34002	0	1
8/06/2017	18:16:54	<Valve><5><1>		34142	0	1
8/06/2017	18:17:02	<Valve><6><0>		41947	0	1
8/06/2017	18:17:02	<Valve><5><0>		42087	0	1
8/06/2017	18:17:02	<Valve><1><0>		42227	0	1
8/06/2017	18:17:03	<Valve><6><1>		42367	0	1
8/06/2017	18:17:03	<Valve><2><1>		42507	0	1
8/06/2017	18:17:03	<Valve><4><1>	PumpMilk	42647	1	1
8/06/2017	18:17:27	<Valve><4><0>		66947	0	0
8/06/2017	18:17:27	<Valve><5><1>		67087	0	0
8/06/2017	18:17:27	<Pump><1>		67187	0	0
8/06/2017	18:17:29	<Pump><0>		69097	0	0
8/06/2017	18:17:52	<Valve><5><0>		91934	0	0
8/06/2017	18:18:12	<Valve><3><1>		112004	0	0
8/06/2017	18:18:16	<Valve><3><0>		115959	0	0
8/06/2017	18:18:16	<Valve><4><1>		116099	0	0
8/06/2017	18:18:20	<Valve><4><0>		119947	0	0
8/06/2017	18:18:20	<Valve><6><0>		120087	0	0
8/06/2017	18:18:20	<Valve><2><0>		120227	0	0
8/06/2017	18:18:24	<Valve><5><1>		123970	0	0
8/06/2017	18:18:29	<Valve><5><0>		128976	0	0
8/06/2017	18:25:33	<ExpectedYield><12257>		552568	0	0
8/06/2017	18:25:33	<CowId><7824>		552708	0	0
8/06/2017	18:36:11	<ExpectedYield><11087>		1190476	0	0
8/06/2017	18:36:11	<CowId><7678>		1190616	0	0
8/06/2017	18:38:48	<Milking><1>		1347864	0	0
8/06/2017	18:38:48	<Cup><1><1>		1347984	0	0
8/06/2017	18:38:59	<Cup><2><1>		1358935	0	0
8/06/2017	18:39:09	<Cup><3><1>		1368337	0	0
8/06/2017	18:39:18	<Cup><4><1>		1377633	0	0
8/06/2017	18:43:01	<Cup><4><0>		1600877	0	0
8/06/2017	18:43:06	<Cup><1><0>		1605326	0	0
8/06/2017	18:43:25	<Cup><2><0>		1624305	0	0
8/06/2017	18:43:34	<Cup><3><0>		1633567	0	0
8/06/2017	18:43:34	<Milking><0>		1633697	0	0
8/06/2017	18:43:34	<CurrentYield><11760>		1633917	0	0
8/06/2017	18:43:34	<Valve><5><1>		1634057	0	0
8/06/2017	18:43:36	<Valve><5><0>		1635713	0	0
8/06/2017	18:43:36	<Valve><6><1>		1635853	0	0
8/06/2017	18:43:36	<Valve><2><1>		1635993	0	0
8/06/2017	18:43:43	<Valve><2><0>		1642655	0	0
8/06/2017	18:43:43	<Valve><6><0>		1642795	0	0
8/06/2017	18:43:43	<Pump><1>		1643157	0	0
8/06/2017	18:43:57	<Valve><1><1>	SampleHNS	0	0	1
8/06/2017	18:43:58	<ExpectedYield><13779>	SampleHNS	0	0	1
8/06/2017	18:43:58	<CowId><910>	SampleHNS	0	0	1
8/06/2017	18:44:07	<Pump><0>		8328	0	1
8/06/2017	18:44:07	<Valve><1><0>		8468	0	1
8/06/2017	18:44:07	<Valve><2><1>		8608	0	1
8/06/2017	18:44:14	<Valve><2><0>		15379	0	1
8/06/2017	18:44:14	<Pump><1>		15833	0	1
8/06/2017	18:44:25	<Pump><0>		26644	0	1
8/06/2017	18:44:25	<Valve><6><1>		26816	0	1
8/06/2017	18:44:25	<Valve><1><1>		26956	0	1
8/06/2017	18:44:25	<Valve><5><1>		27096	0	1
8/06/2017	18:44:33	<Valve><6><0>		34881	0	1
8/06/2017	18:44:33	<Valve><5><0>		35021	0	1
8/06/2017	18:44:33	<Valve><1><0>		35161	0	1
8/06/2017	18:44:34	<Valve><6><1>		35301	0	1
8/06/2017	18:44:34	<Valve><2><1>		35441	0	1
8/06/2017	18:44:34	<Valve><4><1>	PumpMilk	35581	1	1
8/06/2017	18:44:58	<Valve><4><0>		59878	0	0
8/06/2017	18:44:58	<Valve><5><1>		60018	0	0
8/06/2017	18:44:58	<Pump><1>		60118	0	0
8/06/2017	18:45:01	<Pump><0>		62539	0	0
8/06/2017	18:45:23	<Valve><5><0>		84884	0	0
8/06/2017	18:45:23	<Valve><6><0>		85024	0	0
8/06/2017	18:45:23	<Valve><2><0>		85164	0	0
8/06/2017	18:45:25	<Valve><5><1>		86875	0	0
8/06/2017	18:45:30	<Valve><5><0>		91865	0	0
8/06/2017	18:45:30	<Valve><6><1>		92005	0	0
8/06/2017	18:45:30	<Valve><2><1>		92145	0	0
8/06/2017	18:45:48	<Valve><3><1>		109891	0	0
8/06/2017	18:45:52	<Valve><3><0>		113837	0	0
8/06/2017	18:45:52	<Valve><4><1>		113977	0	0
8/06/2017	18:45:56	<Valve><4><0>		117845	0	0
8/06/2017	18:45:56	<Valve><6><0>		117985	0	0
8/06/2017	18:45:56	<Valve><2><0>		118125	0	0
8/06/2017	18:46:00	<Valve><5><1>		121863	0	0
8/06/2017	18:46:05	<Valve><5><0>		126866	0	0
8/06/2017	18:46:25	<Milking><1>		146679	0	0
8/06/2017	18:46:25	<Cup><1><1>		146799	0	0
8/06/2017	18:46:48	<Cup><2><1>		170012	0	0
8/06/2017	18:46:58	<Cup><3><1>		179456	0	0
8/06/2017	18:47:07	<Cup><4><1>		188827	0	0
8/06/2017	18:49:53	<Cup><3><0>		354616	0	0
8/06/2017	18:50:30	<Cup><4><0>		392089	0	0
8/06/2017	18:50:40	<Cup><1><0>		401997	0	0
8/06/2017	18:51:14	<Cup><2><0>		435302	0	0
8/06/2017	18:51:14	<Milking><0>		435432	0	0
8/06/2017	18:51:14	<CurrentYield><14140>		435652	0	0
8/06/2017	18:51:14	<Valve><5><1>		435792	0	0
8/06/2017	18:51:16	<Valve><5><0>		437469	0	0
8/06/2017	18:51:16	<Valve><6><1>		437609	0	0
8/06/2017	18:51:16	<Valve><2><1>		437749	0	0
8/06/2017	18:51:23	<Valve><2><0>		444489	0	0
8/06/2017	18:51:23	<Valve><6><0>		444629	0	0
8/06/2017	18:51:23	<Pump><1>		444970	0	0
8/06/2017	18:51:40	<Valve><1><1>	SampleHNS	0	0	1
8/06/2017	18:51:50	<Pump><0>		9772	0	1
