0,000	3582603278,773	42,247	3582603321,020	0,112	3582603321,132	1,890	3582603323,022	0,447	3582603323,469
3797,000	3582604183,784	49,091	3582604232,876	0,110	3582604232,986	1,826	3582604234,812	0,440	3582604235,252	7,864	3582604243,116
3799,000	3582604781,151	53,603	3582604834,755	0,110	3582604834,865	1,782	3582604836,647	0,440	3582604837,087	7,410	3582604844,497
9604,000	3582605702,412	41,917	3582605744,328	0,110	3582605744,438	1,841	3582605746,279	0,440	3582605746,719
3818,000	3582606074,772	38,128	3582606112,900	0,110	3582606113,010	1,795	3582606114,805	0,440	3582606115,245	2,401	3582606117,646
9603,000	3582606527,684	34,960	3582606562,644	0,110	3582606562,754	1,877	3582606564,631	0,440	3582606565,071
7678,000	3582607067,725	43,373	3582607111,098	0,110	3582607111,208
7684,000	3582607449,080	39,512	3582607488,592	0,110	3582607488,702	1,744	3582607490,446	0,440	3582607490,886	1,300	3582607492,186
7496,000	3582607946,618	43,524	3582607990,142	0,110	3582607990,252	1,776	3582607992,028	0,441	3582607992,469	5,960	3582607998,429
901,000	3582608612,243	48,743	3582608660,986	0,110	3582608661,096	1,850	3582608662,946	0,440	3582608663,386	5,861	3582608669,247
5868,000	3582609139,984	40,147	3582609180,131	0,110	3582609180,241	1,822	3582609182,063	0,440	3582609182,503	5,803	3582609188,306
5867,000	3582609821,607	39,688	3582609861,295	0,110	3582609861,405	1,760	3582609863,165	0,440	3582609863,605	5,914	3582609869,519
1867,000	3582610545,553	38,546	3582610584,098	0,110	3582610584,208	1,841	3582610586,050	0,440	3582610586,490	5,910	3582610592,400
3793,000	3582611082,169	41,046	3582611123,215	0,110	3582611123,325	1,831	3582611125,156	0,440	3582611125,596	5,815	3582611131,411
9605,000	3582611411,711	42,983	3582611454,694	0,110	3582611454,804	1,810	3582611456,614	0,440	3582611457,054	5,863	3582611462,917
910,000	3582612739,687	36,578	3582612776,265	0,110	3582612776,375	1,854	3582612778,229	0,440	3582612778,669	5,815	3582612784,484
3803,000	3582617537,551	35,439	3582617572,990	0,110	3582617573,100	1,811	3582617574,911	0,440	3582617575,351	5,814	3582617581,165
9603,000	3582618645,092	35,528	3582618680,620	0,110	3582618680,730	1,830	3582618682,560	0,442	3582618683,002	5,803	3582618688,804
7836,000	3582619406,537	44,827	3582619451,365	0,110	3582619451,475	1,772	3582619453,247	0,447	3582619453,694	5,953	3582619459,646
3820,000	3582619786,833	38,992	3582619825,825	0,110	3582619825,935	1,876	3582619827,811	0,440	3582619828,251	6,058	3582619834,309
5110,000	3582622631,035	34,303	3582622665,338	0,110	3582622665,448	1,773	3582622667,221	0,440	3582622667,661	5,861	3582622673,522
3808,000	3582623845,667	39,792	3582623885,459	0,110	3582623885,569	1,852	3582623887,421	0,440	3582623887,861	5,815	3582623893,676
3794,000	3582624305,836	40,636	3582624346,472	0,110	3582624346,582	1,860	3582624348,442	0,440	3582624348,882	5,913	3582624354,795
7494,000	3582624924,550	38,971	3582624963,521	0,110	3582624963,631	1,810	3582624965,441	0,440	3582624965,881	5,854	3582624971,735
3812,000	3582625302,974	39,986	3582625342,960	0,110	3582625343,070	1,753	3582625344,823	0,440	3582625345,263	5,801	3582625351,064
7681,000	3582625894,996	44,933	3582625939,929	0,110	3582625940,039	1,780	3582625941,820	0,440	3582625942,260	5,810	3582625948,069
7679,000	3582626423,427	44,505	3582626467,932	0,110	3582626468,042	1,850	3582626469,892	0,440	3582626470,332	5,965	3582626476,297
7492,000	3582626877,223	36,070	3582626913,293	0,110	3582626913,403	1,852	3582626915,255	0,440	3582626915,695	5,912	3582626921,607
9612,000	3582629097,344	34,763	3582629132,107	0,110	3582629132,217	1,870	3582629134,087	0,440	3582629134,527	5,966	3582629140,493
901,000	3582629591,009	40,550	3582629631,559	0,110	3582629631,669	1,842	3582629633,511	0,440	3582629633,951	5,966	3582629639,917
9605,000	3582630117,520	38,797	3582630156,317	0,110	3582630156,427	1,890	3582630158,317	0,440	3582630158,757	6,011	3582630164,768
9601,000	3582630484,276	38,707	3582630522,983	0,110	3582630523,093	1,842	3582630524,935	0,440	3582630525,375	5,963	3582630531,338
9606,000	3582631482,042	38,356	3582631520,397	0,110	3582631520,507	1,870	3582631522,378	0,440	3582631522,818	5,914	3582631528,731
5867,000	3582632130,702	36,518	3582632167,220	0,110	3582632167,330	1,892	3582632169,222	0,440	3582632169,662	5,913	3582632175,575
3805,000	3582632476,619	38,438	3582632515,057	0,110	3582632515,167	1,840	3582632517,007	0,440	3582632517,447	5,904	3582632523,351
3799,000	3582633005,879	44,733	3582633050,613	0,110	3582633050,723	1,841	3582633052,564	0,440	3582633053,004	6,016	3582633059,020
